City,Year,Month,Date,Temperature (°C),Total_Consumption_kWh
Bhopal,2020,July,15-07-2020,38.1,3592
Bhopal,2020,July,16-07-2020,35.4,4263
Bhopal,2020,July,17-07-2020,36.8,2895
Bhopal,2020,July,18-07-2020,35.7,3833
Bhopal,2020,July,19-07-2020,34.5,3730
Bhopal,2020,July,20-07-2020,35.6,3228
Bhopal,2020,July,21-07-2020,34.3,4661
Bhopal,2020,July,22-07-2020,35.1,2896
Bhopal,2020,July,23-07-2020,33.6,3440
Bhopal,2020,July,24-07-2020,35.2,3236
Bhopal,2020,July,25-07-2020,34,3182
Bhopal,2020,July,26-07-2020,34,3507
Bhopal,2020,July,27-07-2020,36,3578
Bhopal,2020,July,28-07-2020,34.9,3944
Bhopal,2020,July,29-07-2020,37,4781
Bhopal,2020,July,30-07-2020,35.7,4704
Bhopal,2020,July,31-07-2020,36.3,3891
Bhopal,2020,August,01-08-2020,36.9,3168
Bhopal,2020,August,02-08-2020,37.4,4072
Bhopal,2020,August,03-08-2020,36.5,3139
Bhopal,2020,August,04-08-2020,39.2,4036
Bhopal,2020,August,05-08-2020,38.6,3414
Bhopal,2020,August,06-08-2020,37.3,3646
Bhopal,2020,August,07-08-2020,39.4,3320
Bhopal,2020,August,08-08-2020,38.3,3240
Bhopal,2020,August,09-08-2020,40.1,4017
Bhopal,2020,August,10-08-2020,38.7,3156
Bhopal,2020,August,11-08-2020,37,3861
Bhopal,2020,August,12-08-2020,37.9,4115
Bhopal,2020,August,13-08-2020,37.1,3065
Bhopal,2020,August,14-08-2020,37.8,3663
Bhopal,2020,August,15-08-2020,34.9,3615
Bhopal,2020,August,16-08-2020,35.5,3726
Bhopal,2020,August,17-08-2020,35.9,4250
Bhopal,2020,August,18-08-2020,33.6,2949
Bhopal,2020,August,19-08-2020,33.2,4012
Bhopal,2020,August,20-08-2020,33.8,4590
Bhopal,2020,August,21-08-2020,33.9,4003
Bhopal,2020,August,22-08-2020,32.2,3921
Bhopal,2020,August,23-08-2020,33.2,4696
Bhopal,2020,August,24-08-2020,32.9,3130
Bhopal,2020,August,25-08-2020,33.6,3823
Bhopal,2020,August,26-08-2020,33.9,4434
Bhopal,2020,August,27-08-2020,34.5,3719
Bhopal,2020,August,28-08-2020,34.1,3508
Bhopal,2020,August,29-08-2020,34.4,4236
Bhopal,2020,August,30-08-2020,35.7,3989
Bhopal,2020,August,31-08-2020,36.3,3954
Bhopal,2020,September,01-09-2020,34.4,4510
Bhopal,2020,September,02-09-2020,34.3,4101
Bhopal,2020,September,03-09-2020,33.8,3772
Bhopal,2020,September,04-09-2020,36.2,3334
Bhopal,2020,September,05-09-2020,37,2729
Bhopal,2020,September,06-09-2020,35.1,3926
Bhopal,2020,September,07-09-2020,37,3638
Bhopal,2020,September,08-09-2020,34.8,3166
Bhopal,2020,September,09-09-2020,35.8,3926
Bhopal,2020,September,10-09-2020,35.1,3180
Bhopal,2020,September,11-09-2020,33.2,3320
Bhopal,2020,September,12-09-2020,33.2,3065
Bhopal,2020,September,13-09-2020,33.6,2665
Bhopal,2020,September,14-09-2020,32.8,3587
Bhopal,2020,September,15-09-2020,31.8,3960
Bhopal,2020,September,16-09-2020,31.9,4513
Bhopal,2020,September,17-09-2020,31.9,3565
Bhopal,2020,September,18-09-2020,31.4,4626
Bhopal,2020,September,19-09-2020,31,4306
Bhopal,2020,September,20-09-2020,30.3,3913
Bhopal,2020,September,21-09-2020,30.9,2957
Bhopal,2020,September,22-09-2020,29.8,3448
Bhopal,2020,September,23-09-2020,28.7,3384
Bhopal,2020,September,24-09-2020,29.5,3151
Bhopal,2020,September,25-09-2020,31.7,4542
Bhopal,2020,September,26-09-2020,31.9,4292
Bhopal,2020,September,27-09-2020,32.2,3542
Bhopal,2020,September,28-09-2020,31.3,4818
Bhopal,2020,September,29-09-2020,31.6,4430
Bhopal,2020,September,30-09-2020,32.4,3662
Bhopal,2020,October,01-10-2020,30.4,2994
Bhopal,2020,October,02-10-2020,29.9,2971
Bhopal,2020,October,03-10-2020,30,2785
Bhopal,2020,October,04-10-2020,32.1,2258
Bhopal,2020,October,05-10-2020,31.8,2666
Bhopal,2020,October,06-10-2020,31.6,2828
Bhopal,2020,October,07-10-2020,33.8,3643
Bhopal,2020,October,08-10-2020,32.7,3843
Bhopal,2020,October,09-10-2020,31.3,2850
Bhopal,2020,October,10-10-2020,32.2,2251
Bhopal,2020,October,11-10-2020,31.5,2535
Bhopal,2020,October,12-10-2020,30.7,2942
Bhopal,2020,October,13-10-2020,29.7,3423
Bhopal,2020,October,14-10-2020,29,3194
Bhopal,2020,October,15-10-2020,29.2,2787
Bhopal,2020,October,16-10-2020,27.5,3214
Bhopal,2020,October,17-10-2020,28.7,3241
Bhopal,2020,October,18-10-2020,27.4,2531
Bhopal,2020,October,19-10-2020,26.8,3234
Bhopal,2020,October,20-10-2020,29.1,3037
Bhopal,2020,October,21-10-2020,26.8,3764
Bhopal,2020,October,22-10-2020,27.5,3226
Bhopal,2020,October,23-10-2020,27,2310
Bhopal,2020,October,24-10-2020,25.1,2410
Bhopal,2020,October,25-10-2020,27.6,2394
Bhopal,2020,October,26-10-2020,26.3,2559
Bhopal,2020,October,27-10-2020,26.9,3593
Bhopal,2020,October,28-10-2020,27.5,2443
Bhopal,2020,October,29-10-2020,27.5,3080
Bhopal,2020,October,30-10-2020,28.9,3044
Bhopal,2020,October,31-10-2020,27.7,2620
Bhopal,2020,November,01-11-2020,25.1,2706
Bhopal,2020,November,02-11-2020,24.5,4310
Bhopal,2020,November,03-11-2020,25.7,3557
Bhopal,2020,November,04-11-2020,26.9,2477
Bhopal,2020,November,05-11-2020,26.3,2351
Bhopal,2020,November,06-11-2020,27.1,3366
Bhopal,2020,November,07-11-2020,28.4,3400
Bhopal,2020,November,08-11-2020,26.9,1543
Bhopal,2020,November,09-11-2020,25.7,2211
Bhopal,2020,November,10-11-2020,25.6,3378
Bhopal,2020,November,11-11-2020,24.8,2688
Bhopal,2020,November,12-11-2020,24.5,3517
Bhopal,2020,November,13-11-2020,24.1,2242
Bhopal,2020,November,14-11-2020,24.7,3410
Bhopal,2020,November,15-11-2020,24.7,2298
Bhopal,2020,November,16-11-2020,23.4,3023
Bhopal,2020,November,17-11-2020,23,2839
Bhopal,2020,November,18-11-2020,21.3,3154
Bhopal,2020,November,19-11-2020,21.9,2525
Bhopal,2020,November,20-11-2020,21.6,2684
Bhopal,2020,November,21-11-2020,21.6,3751
Bhopal,2020,November,22-11-2020,20,3285
Bhopal,2020,November,23-11-2020,21.8,2872
Bhopal,2020,November,24-11-2020,21.1,3498
Bhopal,2020,November,25-11-2020,21,1918
Bhopal,2020,November,26-11-2020,21.2,2381
Bhopal,2020,November,27-11-2020,21.4,2820
Bhopal,2020,November,28-11-2020,22.7,2850
Bhopal,2020,November,29-11-2020,24.4,2330
Bhopal,2020,November,30-11-2020,24.6,2196
Bhopal,2020,December,01-12-2020,18.3,2733
Bhopal,2020,December,02-12-2020,21.3,2906
Bhopal,2020,December,03-12-2020,20.5,1914
Bhopal,2020,December,04-12-2020,21.7,1184
Bhopal,2020,December,05-12-2020,21.1,1554
Bhopal,2020,December,06-12-2020,21.6,2978
Bhopal,2020,December,07-12-2020,22.1,2892
Bhopal,2020,December,08-12-2020,21.6,2616
Bhopal,2020,December,09-12-2020,20.7,3726
Bhopal,2020,December,10-12-2020,22.5,2950
Bhopal,2020,December,11-12-2020,20.6,2768
Bhopal,2020,December,12-12-2020,21.6,2131
Bhopal,2020,December,13-12-2020,21.1,2429
Bhopal,2020,December,14-12-2020,19.5,3402
Bhopal,2020,December,15-12-2020,19.2,2962
Bhopal,2020,December,16-12-2020,18.6,2967
Bhopal,2020,December,17-12-2020,18.1,2841
Bhopal,2020,December,18-12-2020,18.2,4177
Bhopal,2020,December,19-12-2020,16.6,3388
Bhopal,2020,December,20-12-2020,16.2,2813
Bhopal,2020,December,21-12-2020,17.1,2267
Bhopal,2020,December,22-12-2020,15.8,3581
Bhopal,2020,December,23-12-2020,16.7,2965
Bhopal,2020,December,24-12-2020,15.7,2693
Bhopal,2020,December,25-12-2020,14.9,2461
Bhopal,2020,December,26-12-2020,15.3,3615
Bhopal,2020,December,27-12-2020,16.5,2155
Bhopal,2020,December,28-12-2020,16.3,2723
Bhopal,2020,December,29-12-2020,18,2768
Bhopal,2020,December,30-12-2020,18.1,2967
Bhopal,2020,December,31-12-2020,19.1,2654
Bhopal,2021,January,01-01-2021,17.6,2731
Bhopal,2021,January,02-01-2021,19.2,2520
Bhopal,2021,January,03-01-2021,20.7,2957
Bhopal,2021,January,04-01-2021,19,3045
Bhopal,2021,January,05-01-2021,20.2,2596
Bhopal,2021,January,06-01-2021,20,2700
Bhopal,2021,January,07-01-2021,18.9,3651
Bhopal,2021,January,08-01-2021,21,3612
Bhopal,2021,January,09-01-2021,18.1,3388
Bhopal,2021,January,10-01-2021,18.2,2773
Bhopal,2021,January,11-01-2021,18.4,3386
Bhopal,2021,January,12-01-2021,20.5,3211
Bhopal,2021,January,13-01-2021,18.2,2526
Bhopal,2021,January,14-01-2021,17.7,4128
Bhopal,2021,January,15-01-2021,16.1,2814
Bhopal,2021,January,16-01-2021,15.6,3755
Bhopal,2021,January,17-01-2021,17,2120
Bhopal,2021,January,18-01-2021,15.4,3326
Bhopal,2021,January,19-01-2021,14.3,2412
Bhopal,2021,January,20-01-2021,14.2,3099
Bhopal,2021,January,21-01-2021,14.5,3189
Bhopal,2021,January,22-01-2021,12.9,3232
Bhopal,2021,January,23-01-2021,14.7,2155
Bhopal,2021,January,24-01-2021,14.1,2667
Bhopal,2021,January,25-01-2021,14.3,3803
Bhopal,2021,January,26-01-2021,15.4,3089
Bhopal,2021,January,27-01-2021,13.5,3148
Bhopal,2021,January,28-01-2021,16.2,2725
Bhopal,2021,January,29-01-2021,15.3,2465
Bhopal,2021,January,30-01-2021,16.2,3973
Bhopal,2021,January,31-01-2021,16.1,2563
Bhopal,2021,February,01-02-2021,21.9,2859
Bhopal,2021,February,02-02-2021,20.5,2654
Bhopal,2021,February,03-02-2021,22.6,2204
Bhopal,2021,February,04-02-2021,21.1,2836
Bhopal,2021,February,05-02-2021,21,2241
Bhopal,2021,February,06-02-2021,22.2,2646
Bhopal,2021,February,07-02-2021,22.3,2289
Bhopal,2021,February,08-02-2021,23.7,3621
Bhopal,2021,February,09-02-2021,22.9,3521
Bhopal,2021,February,10-02-2021,22.5,2335
Bhopal,2021,February,11-02-2021,21.9,3565
Bhopal,2021,February,12-02-2021,21.2,3397
Bhopal,2021,February,13-02-2021,19.2,2271
Bhopal,2021,February,14-02-2021,20.3,2871
Bhopal,2021,February,15-02-2021,20.4,3191
Bhopal,2021,February,16-02-2021,17.6,3475
Bhopal,2021,February,17-02-2021,18,3058
Bhopal,2021,February,18-02-2021,18.5,3223
Bhopal,2021,February,19-02-2021,17.4,3337
Bhopal,2021,February,20-02-2021,18.2,2381
Bhopal,2021,February,21-02-2021,16.9,2039
Bhopal,2021,February,22-02-2021,15.4,4028
Bhopal,2021,February,23-02-2021,15.5,4036
Bhopal,2021,February,24-02-2021,19.2,2812
Bhopal,2021,February,25-02-2021,19.6,2649
Bhopal,2021,February,26-02-2021,18.8,3491
Bhopal,2021,February,27-02-2021,20.8,3683
Bhopal,2021,February,28-02-2021,20.6,2625
Bhopal,2021,March,01-03-2021,27,3510
Bhopal,2021,March,02-03-2021,25,2317
Bhopal,2021,March,03-03-2021,27.5,3321
Bhopal,2021,March,04-03-2021,28,3480
Bhopal,2021,March,05-03-2021,27,2810
Bhopal,2021,March,06-03-2021,28.4,2281
Bhopal,2021,March,07-03-2021,28.4,2976
Bhopal,2021,March,08-03-2021,29.2,2830
Bhopal,2021,March,09-03-2021,28.9,2996
Bhopal,2021,March,10-03-2021,28.2,3773
Bhopal,2021,March,11-03-2021,28.3,3837
Bhopal,2021,March,12-03-2021,27.9,3342
Bhopal,2021,March,13-03-2021,27.6,2220
Bhopal,2021,March,14-03-2021,27.2,2728
Bhopal,2021,March,15-03-2021,26.6,2463
Bhopal,2021,March,16-03-2021,25,2800
Bhopal,2021,March,17-03-2021,24.2,3121
Bhopal,2021,March,18-03-2021,26.9,2550
Bhopal,2021,March,19-03-2021,24.2,2413
Bhopal,2021,March,20-03-2021,24.5,3727
Bhopal,2021,March,21-03-2021,23.9,3271
Bhopal,2021,March,22-03-2021,22.9,3492
Bhopal,2021,March,23-03-2021,22.9,2925
Bhopal,2021,March,24-03-2021,24.6,3238
Bhopal,2021,March,25-03-2021,23.4,2270
Bhopal,2021,March,26-03-2021,23.6,2797
Bhopal,2021,March,27-03-2021,24.1,2257
Bhopal,2021,March,28-03-2021,24.9,2747
Bhopal,2021,March,29-03-2021,24.5,2958
Bhopal,2021,March,30-03-2021,23.6,2952
Bhopal,2021,March,31-03-2021,25.9,2504
Bhopal,2021,April,01-04-2021,31.1,4612
Bhopal,2021,April,02-04-2021,33.3,4425
Bhopal,2021,April,03-04-2021,33.1,3297
Bhopal,2021,April,04-04-2021,35.3,3102
Bhopal,2021,April,05-04-2021,34.1,3845
Bhopal,2021,April,06-04-2021,36.1,3393
Bhopal,2021,April,07-04-2021,35.5,4360
Bhopal,2021,April,08-04-2021,36,3286
Bhopal,2021,April,09-04-2021,35.4,3991
Bhopal,2021,April,10-04-2021,35,3559
Bhopal,2021,April,11-04-2021,33.1,2815
Bhopal,2021,April,12-04-2021,33.2,3938
Bhopal,2021,April,13-04-2021,34.3,3454
Bhopal,2021,April,14-04-2021,33.9,5038
Bhopal,2021,April,15-04-2021,32.3,3863
Bhopal,2021,April,16-04-2021,30.2,3501
Bhopal,2021,April,17-04-2021,30.9,2851
Bhopal,2021,April,18-04-2021,29.8,3357
Bhopal,2021,April,19-04-2021,29.4,4206
Bhopal,2021,April,20-04-2021,29.4,3789
Bhopal,2021,April,21-04-2021,28.8,3971
Bhopal,2021,April,22-04-2021,27.4,3765
Bhopal,2021,April,23-04-2021,29.6,4275
Bhopal,2021,April,24-04-2021,29.1,3785
Bhopal,2021,April,25-04-2021,28.5,3398
Bhopal,2021,April,26-04-2021,31.4,3900
Bhopal,2021,April,27-04-2021,31.3,4125
Bhopal,2021,April,28-04-2021,31.9,4797
Bhopal,2021,April,29-04-2021,31.8,4543
Bhopal,2021,April,30-04-2021,31.9,4147
Bhopal,2021,May,01-05-2021,36.8,3588
Bhopal,2021,May,02-05-2021,38,3306
Bhopal,2021,May,03-05-2021,36.7,4793
Bhopal,2021,May,04-05-2021,39,4865
Bhopal,2021,May,05-05-2021,38.7,3541
Bhopal,2021,May,06-05-2021,38.8,4026
Bhopal,2021,May,07-05-2021,37.4,4071
Bhopal,2021,May,08-05-2021,39.3,3773
Bhopal,2021,May,09-05-2021,39.8,3748
Bhopal,2021,May,10-05-2021,40.5,3921
Bhopal,2021,May,11-05-2021,38.9,3894
Bhopal,2021,May,12-05-2021,38.7,4237
Bhopal,2021,May,13-05-2021,35.3,4314
Bhopal,2021,May,14-05-2021,36.2,4275
Bhopal,2021,May,15-05-2021,36.7,3457
Bhopal,2021,May,16-05-2021,35.6,3736
Bhopal,2021,May,17-05-2021,34.5,4024
Bhopal,2021,May,18-05-2021,34,3770
Bhopal,2021,May,19-05-2021,34.1,4705
Bhopal,2021,May,20-05-2021,33.4,4401
Bhopal,2021,May,21-05-2021,33.5,3151
Bhopal,2021,May,22-05-2021,33.8,4151
Bhopal,2021,May,23-05-2021,33.1,3784
Bhopal,2021,May,24-05-2021,33.1,4084
Bhopal,2021,May,25-05-2021,32.9,3995
Bhopal,2021,May,26-05-2021,32.7,4719
Bhopal,2021,May,27-05-2021,33.2,3154
Bhopal,2021,May,28-05-2021,32.9,3887
Bhopal,2021,May,29-05-2021,36.4,3190
Bhopal,2021,May,30-05-2021,35.4,4415
Bhopal,2021,May,31-05-2021,36.2,4182
Bhopal,2021,June,01-06-2021,38.7,3652
Bhopal,2021,June,02-06-2021,38.9,4133
Bhopal,2021,June,03-06-2021,39.3,5460
Bhopal,2021,June,04-06-2021,40.7,4181
Bhopal,2021,June,05-06-2021,40.1,4334
Bhopal,2021,June,06-06-2021,41.2,3137
Bhopal,2021,June,07-06-2021,40.8,5123
Bhopal,2021,June,08-06-2021,42.2,3963
Bhopal,2021,June,09-06-2021,40.5,3690
Bhopal,2021,June,10-06-2021,40.8,3183
Bhopal,2021,June,11-06-2021,40.7,4226
Bhopal,2021,June,12-06-2021,39.7,2953
Bhopal,2021,June,13-06-2021,38.5,3527
Bhopal,2021,June,14-06-2021,37.6,3266
Bhopal,2021,June,15-06-2021,36.3,3472
Bhopal,2021,June,16-06-2021,36.7,4055
Bhopal,2021,June,17-06-2021,36.8,3995
Bhopal,2021,June,18-06-2021,34.8,4082
Bhopal,2021,June,19-06-2021,34.8,3645
Bhopal,2021,June,20-06-2021,36.1,4303
Bhopal,2021,June,21-06-2021,34,3683
Bhopal,2021,June,22-06-2021,35.3,3224
Bhopal,2021,June,23-06-2021,36.4,4627
Bhopal,2021,June,24-06-2021,34.5,4353
Bhopal,2021,June,25-06-2021,34.5,3568
Bhopal,2021,June,26-06-2021,37.3,4108
Bhopal,2021,June,27-06-2021,35.8,4023
Bhopal,2021,June,28-06-2021,35.3,4548
Bhopal,2021,June,29-06-2021,36.9,3607
Bhopal,2021,June,30-06-2021,38.8,3699
Bhopal,2021,July,01-07-2021,38.2,4405
Bhopal,2021,July,02-07-2021,37.7,3447
Bhopal,2021,July,03-07-2021,39.4,4375
Bhopal,2021,July,04-07-2021,38.1,4499
Bhopal,2021,July,05-07-2021,39.5,3975
Bhopal,2021,July,06-07-2021,40,3048
Bhopal,2021,July,07-07-2021,41.2,4861
Bhopal,2021,July,08-07-2021,40,4179
Bhopal,2021,July,09-07-2021,39,3145
Bhopal,2021,July,10-07-2021,41.2,3443
Bhopal,2021,July,11-07-2021,41.7,2527
Bhopal,2021,July,12-07-2021,40,3961
Bhopal,2021,July,13-07-2021,37.7,4332
Bhopal,2021,July,14-07-2021,37.6,3811
Bhopal,2021,July,15-07-2021,37.2,3527
Bhopal,2021,July,16-07-2021,36.5,2260
Bhopal,2021,July,17-07-2021,36.8,3533
Bhopal,2021,July,18-07-2021,34.8,3521
Bhopal,2021,July,19-07-2021,34.7,3735
Bhopal,2021,July,20-07-2021,33.8,3648
Bhopal,2021,July,21-07-2021,34.2,3728
Bhopal,2021,July,22-07-2021,33.1,3497
Bhopal,2021,July,23-07-2021,34.4,3919
Bhopal,2021,July,24-07-2021,35,3501
Bhopal,2021,July,25-07-2021,32.4,3846
Bhopal,2021,July,26-07-2021,35.7,4193
Bhopal,2021,July,27-07-2021,34.8,3706
Bhopal,2021,July,28-07-2021,37.1,4242
Bhopal,2021,July,29-07-2021,35.7,4188
Bhopal,2021,July,30-07-2021,35.1,3257
Bhopal,2021,July,31-07-2021,37.3,3167
Bhopal,2021,August,01-08-2021,36.1,3376
Bhopal,2021,August,02-08-2021,38,3309
Bhopal,2021,August,03-08-2021,37.4,3462
Bhopal,2021,August,04-08-2021,39.5,3315
Bhopal,2021,August,05-08-2021,39.2,2593
Bhopal,2021,August,06-08-2021,37.2,4057
Bhopal,2021,August,07-08-2021,39.3,3774
Bhopal,2021,August,08-08-2021,39.7,3868
Bhopal,2021,August,09-08-2021,38.4,3468
Bhopal,2021,August,10-08-2021,38.4,3326
Bhopal,2021,August,11-08-2021,38.5,4135
Bhopal,2021,August,12-08-2021,36,4577
Bhopal,2021,August,13-08-2021,38.3,3898
Bhopal,2021,August,14-08-2021,35.9,3276
Bhopal,2021,August,15-08-2021,35.1,3319
Bhopal,2021,August,16-08-2021,36,3305
Bhopal,2021,August,17-08-2021,35.5,2625
Bhopal,2021,August,18-08-2021,34.8,3533
Bhopal,2021,August,19-08-2021,34.2,3963
Bhopal,2021,August,20-08-2021,33.5,4513
Bhopal,2021,August,21-08-2021,34.4,4395
Bhopal,2021,August,22-08-2021,31.2,3810
Bhopal,2021,August,23-08-2021,33.7,3864
Bhopal,2021,August,24-08-2021,32.6,4169
Bhopal,2021,August,25-08-2021,32.4,3583
Bhopal,2021,August,26-08-2021,32.5,3243
Bhopal,2021,August,27-08-2021,33.2,4152
Bhopal,2021,August,28-08-2021,33.1,2755
Bhopal,2021,August,29-08-2021,34.6,3600
Bhopal,2021,August,30-08-2021,35.6,4768
Bhopal,2021,August,31-08-2021,37,3681
Bhopal,2021,September,01-09-2021,32.6,3898
Bhopal,2021,September,02-09-2021,34,4169
Bhopal,2021,September,03-09-2021,35,3308
Bhopal,2021,September,04-09-2021,35.4,3714
Bhopal,2021,September,05-09-2021,36.6,4090
Bhopal,2021,September,06-09-2021,35.7,3385
Bhopal,2021,September,07-09-2021,35.6,3433
Bhopal,2021,September,08-09-2021,35.6,4879
Bhopal,2021,September,09-09-2021,35,4154
Bhopal,2021,September,10-09-2021,35,4632
Bhopal,2021,September,11-09-2021,37,3164
Bhopal,2021,September,12-09-2021,34.4,3650
Bhopal,2021,September,13-09-2021,33.8,3606
Bhopal,2021,September,14-09-2021,33.9,3476
Bhopal,2021,September,15-09-2021,31.6,3545
Bhopal,2021,September,16-09-2021,31.9,3988
Bhopal,2021,September,17-09-2021,32.8,3643
Bhopal,2021,September,18-09-2021,31.7,3596
Bhopal,2021,September,19-09-2021,30.9,3499
Bhopal,2021,September,20-09-2021,30.6,3981
Bhopal,2021,September,21-09-2021,30.3,4113
Bhopal,2021,September,22-09-2021,29.7,4322
Bhopal,2021,September,23-09-2021,30.8,4967
Bhopal,2021,September,24-09-2021,30.6,4230
Bhopal,2021,September,25-09-2021,28.8,4306
Bhopal,2021,September,26-09-2021,31.6,2980
Bhopal,2021,September,27-09-2021,32,4218
Bhopal,2021,September,28-09-2021,32.2,3832
Bhopal,2021,September,29-09-2021,33.2,4523
Bhopal,2021,September,30-09-2021,32.6,2811
Bhopal,2021,October,01-10-2021,29.1,3792
Bhopal,2021,October,02-10-2021,30.7,2337
Bhopal,2021,October,03-10-2021,28.5,2960
Bhopal,2021,October,04-10-2021,32.2,2210
Bhopal,2021,October,05-10-2021,31.2,3472
Bhopal,2021,October,06-10-2021,31,2969
Bhopal,2021,October,07-10-2021,31.1,3784
Bhopal,2021,October,08-10-2021,32.1,3071
Bhopal,2021,October,09-10-2021,32.2,2631
Bhopal,2021,October,10-10-2021,31.7,3443
Bhopal,2021,October,11-10-2021,32.9,3352
Bhopal,2021,October,12-10-2021,30.1,2564
Bhopal,2021,October,13-10-2021,29.8,3438
Bhopal,2021,October,14-10-2021,30.8,3281
Bhopal,2021,October,15-10-2021,29.6,2495
Bhopal,2021,October,16-10-2021,28.9,2615
Bhopal,2021,October,17-10-2021,28.6,2855
Bhopal,2021,October,18-10-2021,28.2,3398
Bhopal,2021,October,19-10-2021,25.9,3476
Bhopal,2021,October,20-10-2021,27.4,4080
Bhopal,2021,October,21-10-2021,26.4,2630
Bhopal,2021,October,22-10-2021,26.6,2685
Bhopal,2021,October,23-10-2021,25.9,2641
Bhopal,2021,October,24-10-2021,25.7,2971
Bhopal,2021,October,25-10-2021,26.3,2889
Bhopal,2021,October,26-10-2021,24.3,3417
Bhopal,2021,October,27-10-2021,26.1,2794
Bhopal,2021,October,28-10-2021,26.8,3268
Bhopal,2021,October,29-10-2021,28.1,3546
Bhopal,2021,October,30-10-2021,27.9,3349
Bhopal,2021,October,31-10-2021,28.2,2623
Bhopal,2021,November,01-11-2021,25.6,3101
Bhopal,2021,November,02-11-2021,25.8,3306
Bhopal,2021,November,03-11-2021,25.8,3605
Bhopal,2021,November,04-11-2021,25.5,3656
Bhopal,2021,November,05-11-2021,26.2,2936
Bhopal,2021,November,06-11-2021,26.8,3138
Bhopal,2021,November,07-11-2021,27.4,2789
Bhopal,2021,November,08-11-2021,27.5,2929
Bhopal,2021,November,09-11-2021,28.1,3188
Bhopal,2021,November,10-11-2021,26.3,2541
Bhopal,2021,November,11-11-2021,25.8,3359
Bhopal,2021,November,12-11-2021,25.7,3618
Bhopal,2021,November,13-11-2021,24.1,2024
Bhopal,2021,November,14-11-2021,24.7,3029
Bhopal,2021,November,15-11-2021,25.5,3327
Bhopal,2021,November,16-11-2021,22.8,3960
Bhopal,2021,November,17-11-2021,24.6,3095
Bhopal,2021,November,18-11-2021,23,3227
Bhopal,2021,November,19-11-2021,21.7,3612
Bhopal,2021,November,20-11-2021,22,2408
Bhopal,2021,November,21-11-2021,20.9,3107
Bhopal,2021,November,22-11-2021,22.7,3196
Bhopal,2021,November,23-11-2021,20.9,3150
Bhopal,2021,November,24-11-2021,21.3,2831
Bhopal,2021,November,25-11-2021,21.1,2551
Bhopal,2021,November,26-11-2021,21.9,1749
Bhopal,2021,November,27-11-2021,22.7,3294
Bhopal,2021,November,28-11-2021,22.3,2702
Bhopal,2021,November,29-11-2021,23,2833
Bhopal,2021,November,30-11-2021,23.9,3159
Bhopal,2021,December,01-12-2021,21,2442
Bhopal,2021,December,02-12-2021,20.3,2994
Bhopal,2021,December,03-12-2021,20.9,3101
Bhopal,2021,December,04-12-2021,20.5,2490
Bhopal,2021,December,05-12-2021,20.8,3241
Bhopal,2021,December,06-12-2021,21.8,3819
Bhopal,2021,December,07-12-2021,22.5,1955
Bhopal,2021,December,08-12-2021,22.3,3939
Bhopal,2021,December,09-12-2021,20.3,3322
Bhopal,2021,December,10-12-2021,20.3,2989
Bhopal,2021,December,11-12-2021,21.9,2037
Bhopal,2021,December,12-12-2021,20.1,2850
Bhopal,2021,December,13-12-2021,21.1,2110
Bhopal,2021,December,14-12-2021,19.4,2617
Bhopal,2021,December,15-12-2021,19.5,3085
Bhopal,2021,December,16-12-2021,18.2,3226
Bhopal,2021,December,17-12-2021,18.5,3050
Bhopal,2021,December,18-12-2021,17.9,3448
Bhopal,2021,December,19-12-2021,18.4,2663
Bhopal,2021,December,20-12-2021,17.8,2824
Bhopal,2021,December,21-12-2021,16.2,3301
Bhopal,2021,December,22-12-2021,15.9,2591
Bhopal,2021,December,23-12-2021,15.8,2347
Bhopal,2021,December,24-12-2021,15.8,2247
Bhopal,2021,December,25-12-2021,18.4,3042
Bhopal,2021,December,26-12-2021,17.1,3153
Bhopal,2021,December,27-12-2021,16.5,2690
Bhopal,2021,December,28-12-2021,17.6,3136
Bhopal,2021,December,29-12-2021,17.9,3118
Bhopal,2021,December,30-12-2021,18.6,2673
Bhopal,2021,December,31-12-2021,19.5,3092
Bhopal,2022,January,01-01-2022,16.7,2582
Bhopal,2022,January,02-01-2022,17.8,2716
Bhopal,2022,January,03-01-2022,18.9,2940
Bhopal,2022,January,04-01-2022,20.3,3503
Bhopal,2022,January,05-01-2022,19,2942
Bhopal,2022,January,06-01-2022,18.8,3533
Bhopal,2022,January,07-01-2022,20.1,3263
Bhopal,2022,January,08-01-2022,21.8,2261
Bhopal,2022,January,09-01-2022,20.2,3079
Bhopal,2022,January,10-01-2022,20,3856
Bhopal,2022,January,11-01-2022,19.4,2328
Bhopal,2022,January,12-01-2022,19.7,3336
Bhopal,2022,January,13-01-2022,19.3,3830
Bhopal,2022,January,14-01-2022,18.1,3281
Bhopal,2022,January,15-01-2022,19.1,2590
Bhopal,2022,January,16-01-2022,16,2905
Bhopal,2022,January,17-01-2022,16.3,2974
Bhopal,2022,January,18-01-2022,15.4,2071
Bhopal,2022,January,19-01-2022,14.3,2941
Bhopal,2022,January,20-01-2022,15.2,2347
Bhopal,2022,January,21-01-2022,14,2447
Bhopal,2022,January,22-01-2022,12.8,2552
Bhopal,2022,January,23-01-2022,13.4,2070
Bhopal,2022,January,24-01-2022,14.7,2303
Bhopal,2022,January,25-01-2022,13,3387
Bhopal,2022,January,26-01-2022,14.9,2584
Bhopal,2022,January,27-01-2022,14.8,2409
Bhopal,2022,January,28-01-2022,14.1,3568
